Entity,Code,Day,monthly_sea_surface_temperature_anomaly
Northern Hemisphere,,1899-01-15,-0.2602
Northern Hemisphere,,1899-02-15,-0.3852
Northern Hemisphere,,1899-03-15,-0.468
Northern Hemisphere,,1899-04-15,-0.2604
Northern Hemisphere,,1899-05-15,-0.1809
Northern Hemisphere,,1899-06-15,-0.3263
Northern Hemisphere,,1899-07-15,-0.1431
Northern Hemisphere,,1899-08-15,-0.1229
Northern Hemisphere,,1899-09-15,-0.195
Northern Hemisphere,,1899-10-15,-0.1686
Northern Hemisphere,,1899-11-15,-0.148
Northern Hemisphere,,1899-12-15,-0.2027
Northern Hemisphere,,1900-01-15,-0.078
Northern Hemisphere,,1900-02-15,-0.0578
Northern Hemisphere,,1900-03-15,-0.0563
Northern Hemisphere,,1900-04-15,0.0441
Northern Hemisphere,,1900-05-15,-0.2741
Northern Hemisphere,,1900-06-15,-0.0378
Northern Hemisphere,,1900-07-15,-0.1366
Northern Hemisphere,,1900-08-15,-0.1283
Northern Hemisphere,,1900-09-15,-0.0877
Northern Hemisphere,,1900-10-15,0.0393
Northern Hemisphere,,1900-11-15,-0.1138
Northern Hemisphere,,1900-12-15,-0.0514
Northern Hemisphere,,1901-01-15,-0.0817
Northern Hemisphere,,1901-02-15,-0.1207
Northern Hemisphere,,1901-03-15,-0.27
Northern Hemisphere,,1901-04-15,-0.2016
Northern Hemisphere,,1901-05-15,-0.2013
Northern Hemisphere,,1901-06-15,-0.1792
Northern Hemisphere,,1901-07-15,-0.1808
Northern Hemisphere,,1901-08-15,-0.1884
Northern Hemisphere,,1901-09-15,-0.3758
Northern Hemisphere,,1901-10-15,-0.3226
Northern Hemisphere,,1901-11-15,-0.3776
Northern Hemisphere,,1901-12-15,-0.4822
Northern Hemisphere,,1902-01-15,-0.4146
Northern Hemisphere,,1902-02-15,-0.4798
Northern Hemisphere,,1902-03-15,-0.4387
Northern Hemisphere,,1902-04-15,-0.3733
Northern Hemisphere,,1902-05-15,-0.4087
Northern Hemisphere,,1902-06-15,-0.4804
Northern Hemisphere,,1902-07-15,-0.5041
Northern Hemisphere,,1902-08-15,-0.4442
Northern Hemisphere,,1902-09-15,-0.358
Northern Hemisphere,,1902-10-15,-0.2756
Northern Hemisphere,,1902-11-15,-0.2628
Northern Hemisphere,,1902-12-15,-0.2616
Northern Hemisphere,,1903-01-15,-0.192
Northern Hemisphere,,1903-02-15,-0.2989
Northern Hemisphere,,1903-03-15,-0.2225
Northern Hemisphere,,1903-04-15,-0.3912
Northern Hemisphere,,1903-05-15,-0.3802
Northern Hemisphere,,1903-06-15,-0.4879
Northern Hemisphere,,1903-07-15,-0.5729
Northern Hemisphere,,1903-08-15,-0.779
Northern Hemisphere,,1903-09-15,-0.558
Northern Hemisphere,,1903-10-15,-0.6812
Northern Hemisphere,,1903-11-15,-0.7318
Northern Hemisphere,,1903-12-15,-0.6165
Northern Hemisphere,,1904-01-15,-0.6646
Northern Hemisphere,,1904-02-15,-0.7223
Northern Hemisphere,,1904-03-15,-0.6567
Northern Hemisphere,,1904-04-15,-0.5156
Northern Hemisphere,,1904-05-15,-0.5623
Northern Hemisphere,,1904-06-15,-0.5768
Northern Hemisphere,,1904-07-15,-0.5529
Northern Hemisphere,,1904-08-15,-0.6152
Northern Hemisphere,,1904-09-15,-0.5127
Northern Hemisphere,,1904-10-15,-0.4815
Northern Hemisphere,,1904-11-15,-0.5344
Northern Hemisphere,,1904-12-15,-0.4898
Northern Hemisphere,,1905-01-15,-0.5224
Northern Hemisphere,,1905-02-15,-0.523
Northern Hemisphere,,1905-03-15,-0.5488
Northern Hemisphere,,1905-04-15,-0.5244
Northern Hemisphere,,1905-05-15,-0.3366
Northern Hemisphere,,1905-06-15,-0.2976
Northern Hemisphere,,1905-07-15,-0.1423
Northern Hemisphere,,1905-08-15,-0.3737
Northern Hemisphere,,1905-09-15,-0.3981
Northern Hemisphere,,1905-10-15,-0.4001
Northern Hemisphere,,1905-11-15,-0.3924
Northern Hemisphere,,1905-12-15,-0.346
Northern Hemisphere,,1906-01-15,-0.1844
Northern Hemisphere,,1906-02-15,-0.2124
Northern Hemisphere,,1906-03-15,-0.1798
Northern Hemisphere,,1906-04-15,-0.3038
Northern Hemisphere,,1906-05-15,-0.4306
Northern Hemisphere,,1906-06-15,-0.3016
Northern Hemisphere,,1906-07-15,-0.319
Northern Hemisphere,,1906-08-15,-0.3421
Northern Hemisphere,,1906-09-15,-0.4077
Northern Hemisphere,,1906-10-15,-0.4253
Northern Hemisphere,,1906-11-15,-0.47
Northern Hemisphere,,1906-12-15,-0.4588
Northern Hemisphere,,1907-01-15,-0.3888
Northern Hemisphere,,1907-02-15,-0.435
Northern Hemisphere,,1907-03-15,-0.4006
Northern Hemisphere,,1907-04-15,-0.4519
Northern Hemisphere,,1907-05-15,-0.3622
Northern Hemisphere,,1907-06-15,-0.4542
Northern Hemisphere,,1907-07-15,-0.3682
Northern Hemisphere,,1907-08-15,-0.5965
Northern Hemisphere,,1907-09-15,-0.5289
Northern Hemisphere,,1907-10-15,-0.4861
Northern Hemisphere,,1907-11-15,-0.4479
Northern Hemisphere,,1907-12-15,-0.4266
Northern Hemisphere,,1908-01-15,-0.4868
Northern Hemisphere,,1908-02-15,-0.4832
Northern Hemisphere,,1908-03-15,-0.6038
Northern Hemisphere,,1908-04-15,-0.489
Northern Hemisphere,,1908-05-15,-0.5032
Northern Hemisphere,,1908-06-15,-0.4826
Northern Hemisphere,,1908-07-15,-0.5262
Northern Hemisphere,,1908-08-15,-0.4739
Northern Hemisphere,,1908-09-15,-0.5603
Northern Hemisphere,,1908-10-15,-0.5136
Northern Hemisphere,,1908-11-15,-0.5604
Northern Hemisphere,,1908-12-15,-0.6071
Northern Hemisphere,,1909-01-15,-0.4108
Northern Hemisphere,,1909-02-15,-0.5257
Northern Hemisphere,,1909-03-15,-0.6281
Northern Hemisphere,,1909-04-15,-0.5125
Northern Hemisphere,,1909-05-15,-0.4609
Northern Hemisphere,,1909-06-15,-0.52
Northern Hemisphere,,1909-07-15,-0.587
Northern Hemisphere,,1909-08-15,-0.451
Northern Hemisphere,,1909-09-15,-0.5438
Northern Hemisphere,,1909-10-15,-0.542
Northern Hemisphere,,1909-11-15,-0.6377
Northern Hemisphere,,1909-12-15,-0.5324
Northern Hemisphere,,1910-01-15,-0.4198
Northern Hemisphere,,1910-02-15,-0.5495
Northern Hemisphere,,1910-03-15,-0.6266
Northern Hemisphere,,1910-04-15,-0.598
Northern Hemisphere,,1910-05-15,-0.5102
Northern Hemisphere,,1910-06-15,-0.5295
Northern Hemisphere,,1910-07-15,-0.6761
Northern Hemisphere,,1910-08-15,-0.5494
Northern Hemisphere,,1910-09-15,-0.4616
Northern Hemisphere,,1910-10-15,-0.4675
Northern Hemisphere,,1910-11-15,-0.546
Northern Hemisphere,,1910-12-15,-0.5998
Northern Hemisphere,,1911-01-15,-0.3997
Northern Hemisphere,,1911-02-15,-0.6024
Northern Hemisphere,,1911-03-15,-0.4854
Northern Hemisphere,,1911-04-15,-0.6584
Northern Hemisphere,,1911-05-15,-0.5786
Northern Hemisphere,,1911-06-15,-0.4845
Northern Hemisphere,,1911-07-15,-0.5283
Northern Hemisphere,,1911-08-15,-0.4036
Northern Hemisphere,,1911-09-15,-0.3041
Northern Hemisphere,,1911-10-15,-0.3968
Northern Hemisphere,,1911-11-15,-0.3935
Northern Hemisphere,,1911-12-15,-0.369
Northern Hemisphere,,1912-01-15,-0.3597
Northern Hemisphere,,1912-02-15,-0.3182
Northern Hemisphere,,1912-03-15,-0.222
Northern Hemisphere,,1912-04-15,-0.301
Northern Hemisphere,,1912-05-15,-0.3049
Northern Hemisphere,,1912-06-15,-0.2644
Northern Hemisphere,,1912-07-15,-0.3508
Northern Hemisphere,,1912-08-15,-0.5177
Northern Hemisphere,,1912-09-15,-0.6072
Northern Hemisphere,,1912-10-15,-0.6188
Northern Hemisphere,,1912-11-15,-0.6174
Northern Hemisphere,,1912-12-15,-0.6216
Northern Hemisphere,,1913-01-15,-0.56
Northern Hemisphere,,1913-02-15,-0.5111
Northern Hemisphere,,1913-03-15,-0.5482
Northern Hemisphere,,1913-04-15,-0.5937
Northern Hemisphere,,1913-05-15,-0.549
Northern Hemisphere,,1913-06-15,-0.6392
Northern Hemisphere,,1913-07-15,-0.5888
Northern Hemisphere,,1913-08-15,-0.5824
Northern Hemisphere,,1913-09-15,-0.5678
Northern Hemisphere,,1913-10-15,-0.4364
Northern Hemisphere,,1913-11-15,-0.4625
Northern Hemisphere,,1913-12-15,-0.3771
Northern Hemisphere,,1914-01-15,-0.4091
Northern Hemisphere,,1914-02-15,-0.3385
Northern Hemisphere,,1914-03-15,-0.441
Northern Hemisphere,,1914-04-15,-0.3638
Northern Hemisphere,,1914-05-15,-0.3054
Northern Hemisphere,,1914-06-15,-0.3669
Northern Hemisphere,,1914-07-15,-0.355
Northern Hemisphere,,1914-08-15,-0.4091
Northern Hemisphere,,1914-09-15,-0.3739
Northern Hemisphere,,1914-10-15,-0.2036
Northern Hemisphere,,1914-11-15,-0.2717
Northern Hemisphere,,1914-12-15,-0.233
Northern Hemisphere,,1915-01-15,-0.1881
Northern Hemisphere,,1915-02-15,-0.3173
Northern Hemisphere,,1915-03-15,-0.247
Northern Hemisphere,,1915-04-15,-0.2238
Northern Hemisphere,,1915-05-15,-0.258
Northern Hemisphere,,1915-06-15,-0.1278
Northern Hemisphere,,1915-07-15,-0.0599
Northern Hemisphere,,1915-08-15,0.0415
Northern Hemisphere,,1915-09-15,-0.1023
Northern Hemisphere,,1915-10-15,-0.2458
Northern Hemisphere,,1915-11-15,-0.1952
Northern Hemisphere,,1915-12-15,-0.3527
Northern Hemisphere,,1916-01-15,-0.3782
Northern Hemisphere,,1916-02-15,-0.2746
Northern Hemisphere,,1916-03-15,-0.4229
Northern Hemisphere,,1916-04-15,-0.3396
Northern Hemisphere,,1916-05-15,-0.387
Northern Hemisphere,,1916-06-15,-0.3565
Northern Hemisphere,,1916-07-15,-0.3336
Northern Hemisphere,,1916-08-15,-0.417
Northern Hemisphere,,1916-09-15,-0.5088
Northern Hemisphere,,1916-10-15,-0.4921
Northern Hemisphere,,1916-11-15,-0.593
Northern Hemisphere,,1916-12-15,-0.5522
Northern Hemisphere,,1917-01-15,-0.6334
Northern Hemisphere,,1917-02-15,-0.5139
Northern Hemisphere,,1917-03-15,-0.5417
Northern Hemisphere,,1917-04-15,-0.4915
Northern Hemisphere,,1917-05-15,-0.539
Northern Hemisphere,,1917-06-15,-0.3424
Northern Hemisphere,,1917-07-15,-0.4015
Northern Hemisphere,,1917-08-15,-0.3361
Northern Hemisphere,,1917-09-15,-0.3257
Northern Hemisphere,,1917-10-15,-0.4191
Northern Hemisphere,,1917-11-15,-0.5334
Northern Hemisphere,,1917-12-15,-0.4494
Northern Hemisphere,,1918-01-15,-0.5116
Northern Hemisphere,,1918-02-15,-0.5683
Northern Hemisphere,,1918-03-15,-0.5179
Northern Hemisphere,,1918-04-15,-0.509
Northern Hemisphere,,1918-05-15,-0.3805
Northern Hemisphere,,1918-06-15,-0.4553
Northern Hemisphere,,1918-07-15,-0.532
Northern Hemisphere,,1918-08-15,-0.448
Northern Hemisphere,,1918-09-15,-0.4537
Northern Hemisphere,,1918-10-15,-0.4054
Northern Hemisphere,,1918-11-15,-0.3728
Northern Hemisphere,,1918-12-15,-0.2984
Northern Hemisphere,,1919-01-15,-0.2594
Northern Hemisphere,,1919-02-15,-0.2205
Northern Hemisphere,,1919-03-15,-0.324
Northern Hemisphere,,1919-04-15,-0.2047
Northern Hemisphere,,1919-05-15,-0.4056
Northern Hemisphere,,1919-06-15,-0.4172
Northern Hemisphere,,1919-07-15,-0.3941
Northern Hemisphere,,1919-08-15,-0.481
Northern Hemisphere,,1919-09-15,-0.4451
Northern Hemisphere,,1919-10-15,-0.3813
Northern Hemisphere,,1919-11-15,-0.4541
Northern Hemisphere,,1919-12-15,-0.5954
Northern Hemisphere,,1920-01-15,-0.4276
Northern Hemisphere,,1920-02-15,-0.2746
Northern Hemisphere,,1920-03-15,-0.3483
Northern Hemisphere,,1920-04-15,-0.3827
Northern Hemisphere,,1920-05-15,-0.2636
Northern Hemisphere,,1920-06-15,-0.2487
Northern Hemisphere,,1920-07-15,-0.2662
Northern Hemisphere,,1920-08-15,-0.3781
Northern Hemisphere,,1920-09-15,-0.3848
Northern Hemisphere,,1920-10-15,-0.2773
Northern Hemisphere,,1920-11-15,-0.3201
Northern Hemisphere,,1920-12-15,-0.3099
Northern Hemisphere,,1921-01-15,-0.3222
Northern Hemisphere,,1921-02-15,-0.1964
Northern Hemisphere,,1921-03-15,-0.3273
Northern Hemisphere,,1921-04-15,-0.17
Northern Hemisphere,,1921-05-15,-0.2813
Northern Hemisphere,,1921-06-15,-0.266
Northern Hemisphere,,1921-07-15,-0.2136
Northern Hemisphere,,1921-08-15,-0.2178
Northern Hemisphere,,1921-09-15,-0.1771
Northern Hemisphere,,1921-10-15,-0.1149
Northern Hemisphere,,1921-11-15,-0.289
Northern Hemisphere,,1921-12-15,-0.1452
Northern Hemisphere,,1922-01-15,-0.2679
Northern Hemisphere,,1922-02-15,-0.1752
Northern Hemisphere,,1922-03-15,-0.1259
Northern Hemisphere,,1922-04-15,-0.2393
Northern Hemisphere,,1922-05-15,-0.3141
Northern Hemisphere,,1922-06-15,-0.3262
Northern Hemisphere,,1922-07-15,-0.3257
Northern Hemisphere,,1922-08-15,-0.3449
Northern Hemisphere,,1922-09-15,-0.3172
Northern Hemisphere,,1922-10-15,-0.3865
Northern Hemisphere,,1922-11-15,-0.3481
Northern Hemisphere,,1922-12-15,-0.3789
Northern Hemisphere,,1923-01-15,-0.4002
Northern Hemisphere,,1923-02-15,-0.3996
Northern Hemisphere,,1923-03-15,-0.4456
Northern Hemisphere,,1923-04-15,-0.3011
Northern Hemisphere,,1923-05-15,-0.2107
Northern Hemisphere,,1923-06-15,-0.325
Northern Hemisphere,,1923-07-15,-0.2882
Northern Hemisphere,,1923-08-15,-0.354
Northern Hemisphere,,1923-09-15,-0.2951
Northern Hemisphere,,1923-10-15,-0.2755
Northern Hemisphere,,1923-11-15,-0.131
Northern Hemisphere,,1923-12-15,-0.1544
Northern Hemisphere,,1924-01-15,-0.2007
Northern Hemisphere,,1924-02-15,-0.1745
Northern Hemisphere,,1924-03-15,-0.2226
Northern Hemisphere,,1924-04-15,-0.1381
Northern Hemisphere,,1924-05-15,-0.1382
Northern Hemisphere,,1924-06-15,-0.1632
Northern Hemisphere,,1924-07-15,-0.1402
Northern Hemisphere,,1924-08-15,-0.2784
Northern Hemisphere,,1924-09-15,-0.2736
Northern Hemisphere,,1924-10-15,-0.3435
Northern Hemisphere,,1924-11-15,-0.4366
Northern Hemisphere,,1924-12-15,-0.4874
Northern Hemisphere,,1925-01-15,-0.3791
Northern Hemisphere,,1925-02-15,-0.4296
Northern Hemisphere,,1925-03-15,-0.2931
Northern Hemisphere,,1925-04-15,-0.3436
Northern Hemisphere,,1925-05-15,-0.1424
Northern Hemisphere,,1925-06-15,-0.2069
Northern Hemisphere,,1925-07-15,-0.1375
Northern Hemisphere,,1925-08-15,-0.1575
Northern Hemisphere,,1925-09-15,-0.134
Northern Hemisphere,,1925-10-15,-0.1428
Northern Hemisphere,,1925-11-15,-0.1367
Northern Hemisphere,,1925-12-15,-0.1345
Northern Hemisphere,,1926-01-15,-0.0127
Northern Hemisphere,,1926-02-15,-0.0331
Northern Hemisphere,,1926-03-15,-0.0874
Northern Hemisphere,,1926-04-15,-0.0412
Northern Hemisphere,,1926-05-15,-0.11
Northern Hemisphere,,1926-06-15,-0.0582
Northern Hemisphere,,1926-07-15,-0.0784
Northern Hemisphere,,1926-08-15,-0.0283
Northern Hemisphere,,1926-09-15,0.0226
Northern Hemisphere,,1926-10-15,0.0765
Northern Hemisphere,,1926-11-15,-0.0626
Northern Hemisphere,,1926-12-15,-0.0993
Northern Hemisphere,,1927-01-15,-0.0917
Northern Hemisphere,,1927-02-15,-0.1178
Northern Hemisphere,,1927-03-15,-0.1568
Northern Hemisphere,,1927-04-15,-0.1627
Northern Hemisphere,,1927-05-15,-0.1672
Northern Hemisphere,,1927-06-15,-0.1792
Northern Hemisphere,,1927-07-15,-0.1651
Northern Hemisphere,,1927-08-15,0.0022
Northern Hemisphere,,1927-09-15,-0.122
Northern Hemisphere,,1927-10-15,-0.008
Northern Hemisphere,,1927-11-15,0.0063
Northern Hemisphere,,1927-12-15,-0.0219
Northern Hemisphere,,1928-01-15,-0.0169
Northern Hemisphere,,1928-02-15,-0.1207
Northern Hemisphere,,1928-03-15,-0.1135
Northern Hemisphere,,1928-04-15,-0.1446
Northern Hemisphere,,1928-05-15,-0.1947
Northern Hemisphere,,1928-06-15,-0.2251
Northern Hemisphere,,1928-07-15,-0.1538
Northern Hemisphere,,1928-08-15,-0.1648
Northern Hemisphere,,1928-09-15,-0.1372
Northern Hemisphere,,1928-10-15,-0.1744
Northern Hemisphere,,1928-11-15,-0.2658
Northern Hemisphere,,1928-12-15,-0.2987
Northern Hemisphere,,1929-01-15,-0.3433
Northern Hemisphere,,1929-02-15,-0.2604
Northern Hemisphere,,1929-03-15,-0.3373
Northern Hemisphere,,1929-04-15,-0.2592
Northern Hemisphere,,1929-05-15,-0.2693
Northern Hemisphere,,1929-06-15,-0.2886
Northern Hemisphere,,1929-07-15,-0.2965
Northern Hemisphere,,1929-08-15,-0.1323
Northern Hemisphere,,1929-09-15,-0.1024
Northern Hemisphere,,1929-10-15,-0.1439
Northern Hemisphere,,1929-11-15,-0.1676
Northern Hemisphere,,1929-12-15,-0.1414
Northern Hemisphere,,1930-01-15,-0.1544
Northern Hemisphere,,1930-02-15,-0.1775
Northern Hemisphere,,1930-03-15,-0.1751
Northern Hemisphere,,1930-04-15,-0.0899
Northern Hemisphere,,1930-05-15,-0.1584
Northern Hemisphere,,1930-06-15,-0.1606
Northern Hemisphere,,1930-07-15,-0.0888
Northern Hemisphere,,1930-08-15,0.0105
Northern Hemisphere,,1930-09-15,0.0975
Northern Hemisphere,,1930-10-15,0.1057
Northern Hemisphere,,1930-11-15,0.087
Northern Hemisphere,,1930-12-15,0.0672
Northern Hemisphere,,1931-01-15,0.0684
Northern Hemisphere,,1931-02-15,-0.0177
Northern Hemisphere,,1931-03-15,-0.0125
Northern Hemisphere,,1931-04-15,-0.0771
Northern Hemisphere,,1931-05-15,0.0113
Northern Hemisphere,,1931-06-15,0.0325
Northern Hemisphere,,1931-07-15,-0.0615
Northern Hemisphere,,1931-08-15,0.0608
Northern Hemisphere,,1931-09-15,-0.0005
Northern Hemisphere,,1931-10-15,-0.0666
Northern Hemisphere,,1931-11-15,-0.1429
Northern Hemisphere,,1931-12-15,-0.1553
Northern Hemisphere,,1932-01-15,-0.1436
Northern Hemisphere,,1932-02-15,-0.1254
Northern Hemisphere,,1932-03-15,-0.1847
Northern Hemisphere,,1932-04-15,-0.2057
Northern Hemisphere,,1932-05-15,-0.136
Northern Hemisphere,,1932-06-15,-0.1782
Northern Hemisphere,,1932-07-15,-0.1428
Northern Hemisphere,,1932-08-15,-0.1046
Northern Hemisphere,,1932-09-15,-0.0633
Northern Hemisphere,,1932-10-15,-0.1242
Northern Hemisphere,,1932-11-15,-0.1679
Northern Hemisphere,,1932-12-15,-0.1423
Northern Hemisphere,,1933-01-15,-0.0839
Northern Hemisphere,,1933-02-15,-0.079
Northern Hemisphere,,1933-03-15,-0.1269
Northern Hemisphere,,1933-04-15,-0.0446
Northern Hemisphere,,1933-05-15,-0.132
Northern Hemisphere,,1933-06-15,-0.2191
Northern Hemisphere,,1933-07-15,-0.1544
Northern Hemisphere,,1933-08-15,-0.1674
Northern Hemisphere,,1933-09-15,-0.2844
Northern Hemisphere,,1933-10-15,-0.1991
Northern Hemisphere,,1933-11-15,-0.2775
Northern Hemisphere,,1933-12-15,-0.3158
Northern Hemisphere,,1934-01-15,-0.2785
Northern Hemisphere,,1934-02-15,-0.2895
Northern Hemisphere,,1934-03-15,-0.3481
Northern Hemisphere,,1934-04-15,-0.2154
Northern Hemisphere,,1934-05-15,-0.1778
Northern Hemisphere,,1934-06-15,-0.0383
Northern Hemisphere,,1934-07-15,-0.0485
Northern Hemisphere,,1934-08-15,-0.0928
Northern Hemisphere,,1934-09-15,-0.0222
Northern Hemisphere,,1934-10-15,-0.2
Northern Hemisphere,,1934-11-15,-0.1817
Northern Hemisphere,,1934-12-15,-0.1875
Northern Hemisphere,,1935-01-15,-0.1686
Northern Hemisphere,,1935-02-15,-0.1622
Northern Hemisphere,,1935-03-15,-0.1934
Northern Hemisphere,,1935-04-15,-0.1107
Northern Hemisphere,,1935-05-15,-0.1512
Northern Hemisphere,,1935-06-15,-0.1362
Northern Hemisphere,,1935-07-15,-0.1291
Northern Hemisphere,,1935-08-15,-0.0995
Northern Hemisphere,,1935-09-15,-0.1854
Northern Hemisphere,,1935-10-15,-0.1041
Northern Hemisphere,,1935-11-15,-0.1668
Northern Hemisphere,,1935-12-15,-0.1347
Northern Hemisphere,,1936-01-15,-0.1395
Northern Hemisphere,,1936-02-15,-0.078
Northern Hemisphere,,1936-03-15,-0.08
Northern Hemisphere,,1936-04-15,-0.046
Northern Hemisphere,,1936-05-15,-0.0627
Northern Hemisphere,,1936-06-15,-0.0379
Northern Hemisphere,,1936-07-15,-0.0092
Northern Hemisphere,,1936-08-15,0.0469
Northern Hemisphere,,1936-09-15,0.0675
Northern Hemisphere,,1936-10-15,-0.1194
Northern Hemisphere,,1936-11-15,-0.1602
Northern Hemisphere,,1936-12-15,-0.104
Northern Hemisphere,,1937-01-15,-0.0982
Northern Hemisphere,,1937-02-15,0.0344
Northern Hemisphere,,1937-03-15,0.0625
Northern Hemisphere,,1937-04-15,0.0144
Northern Hemisphere,,1937-05-15,0.0113
Northern Hemisphere,,1937-06-15,0.0727
Northern Hemisphere,,1937-07-15,0.1848
Northern Hemisphere,,1937-08-15,0.1558
Northern Hemisphere,,1937-09-15,0.1703
Northern Hemisphere,,1937-10-15,0.1004
Northern Hemisphere,,1937-11-15,0.1102
Northern Hemisphere,,1937-12-15,0.0869
Northern Hemisphere,,1938-01-15,-0.0047
Northern Hemisphere,,1938-02-15,0.0331
Northern Hemisphere,,1938-03-15,0.0221
Northern Hemisphere,,1938-04-15,-0.0766
Northern Hemisphere,,1938-05-15,-0.071
Northern Hemisphere,,1938-06-15,-0.0769
Northern Hemisphere,,1938-07-15,-0.0623
Northern Hemisphere,,1938-08-15,-0.0118
Northern Hemisphere,,1938-09-15,-0.0302
Northern Hemisphere,,1938-10-15,-0.0694
Northern Hemisphere,,1938-11-15,-0.1773
Northern Hemisphere,,1938-12-15,-0.196
Northern Hemisphere,,1939-01-15,-0.2177
Northern Hemisphere,,1939-02-15,-0.1445
Northern Hemisphere,,1939-03-15,-0.2016
Northern Hemisphere,,1939-04-15,-0.1945
Northern Hemisphere,,1939-05-15,-0.1024
Northern Hemisphere,,1939-06-15,-0.1189
Northern Hemisphere,,1939-07-15,-0.0786
Northern Hemisphere,,1939-08-15,0.0149
Northern Hemisphere,,1939-09-15,0.157
Northern Hemisphere,,1939-10-15,-0.0365
Northern Hemisphere,,1939-11-15,-0.02
Northern Hemisphere,,1939-12-15,-0.1707
Northern Hemisphere,,1940-01-15,-0.0835
Northern Hemisphere,,1940-02-15,-0.17
Northern Hemisphere,,1940-03-15,-0.0697
Northern Hemisphere,,1940-04-15,-0.1129
Northern Hemisphere,,1940-05-15,-0.0209
Northern Hemisphere,,1940-06-15,0.0079
Northern Hemisphere,,1940-07-15,-0.0099
Northern Hemisphere,,1940-08-15,-0.0283
Northern Hemisphere,,1940-09-15,-0.0528
Northern Hemisphere,,1940-10-15,0.0726
Northern Hemisphere,,1940-11-15,0.0563
Northern Hemisphere,,1940-12-15,0.0824
Northern Hemisphere,,1941-01-15,-0.105
Northern Hemisphere,,1941-02-15,-0.0308
Northern Hemisphere,,1941-03-15,-0.0572
Northern Hemisphere,,1941-04-15,0.0317
Northern Hemisphere,,1941-05-15,-0.0394
Northern Hemisphere,,1941-06-15,0.0441
Northern Hemisphere,,1941-07-15,0.0205
Northern Hemisphere,,1941-08-15,-0.0436
Northern Hemisphere,,1941-09-15,-0.0075
Northern Hemisphere,,1941-10-15,0.1795
Northern Hemisphere,,1941-11-15,0.1396
Northern Hemisphere,,1941-12-15,0.1272
Northern Hemisphere,,1942-01-15,0.1699
Northern Hemisphere,,1942-02-15,0.3345
Northern Hemisphere,,1942-03-15,0.16
Northern Hemisphere,,1942-04-15,0.1231
Northern Hemisphere,,1942-05-15,0.2059
Northern Hemisphere,,1942-06-15,0.1261
Northern Hemisphere,,1942-07-15,0.191
Northern Hemisphere,,1942-08-15,0.0595
Northern Hemisphere,,1942-09-15,0.0694
Northern Hemisphere,,1942-10-15,0.0636
Northern Hemisphere,,1942-11-15,0.131
Northern Hemisphere,,1942-12-15,0.0068
Northern Hemisphere,,1943-01-15,0.0156
Northern Hemisphere,,1943-02-15,0.0153
Northern Hemisphere,,1943-03-15,-0.0246
Northern Hemisphere,,1943-04-15,0.0778
Northern Hemisphere,,1943-05-15,0.0542
Northern Hemisphere,,1943-06-15,0.0814
Northern Hemisphere,,1943-07-15,-0.0195
Northern Hemisphere,,1943-08-15,0.1878
Northern Hemisphere,,1943-09-15,0.1708
Northern Hemisphere,,1943-10-15,0.2032
Northern Hemisphere,,1943-11-15,0.1072
Northern Hemisphere,,1943-12-15,0.248
Northern Hemisphere,,1944-01-15,0.1723
Northern Hemisphere,,1944-02-15,0.2497
Northern Hemisphere,,1944-03-15,0.1443
Northern Hemisphere,,1944-04-15,0.103
Northern Hemisphere,,1944-05-15,0.239
